,Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NRxLev16,NQual16,NTech17,NCell17,NRxLev17,NQual17
3684,2024.10.29_07.50.51,17.625853,59.11974,109,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-111,-20.0,0.0,,,154570,0,15292,663,50,50,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,,,11,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-104.0,-10.0,9.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,1,4G,225677-10,108.0,369.0,3150.0,-104.0,-10.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,2024.10.29_07.50.52,17.625853,59.11974,109,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-111,-20.0,0.0,,,154570,0,17331,663,50,50,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,PERIODIC,,12,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-104.0,-10.0,9.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,2,4G,225677-10,108.0,369.0,3150.0,-104.0,-10.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,2024.10.29_07.50.52,17.625417,59.119583,108,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-111,-20.0,0.0,,,154570,0,17331,663,49,49,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,,,12,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-104.0,-10.0,9.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,2,4G,225677-10,108.0,369.0,3150.0,-104.0,-10.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,2024.10.29_07.50.53,17.625417,59.119583,108,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-111,-20.0,0.0,,,154570,0,20390,663,49,49,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,PERIODIC,,13,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-104.0,-10.0,9.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,3,4G,225677-10,108.0,369.0,3150.0,-104.0,-10.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,2024.10.29_07.50.53,17.624971,59.119436,108,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-111,-20.0,0.0,,,154570,0,20390,663,49,49,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,,,13,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-104.0,-10.0,9.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,3,4G,225677-10,108.0,369.0,3150.0,-104.0,-10.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,2024.10.29_07.50.54,17.624971,59.119436,108,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,18917,663,49,49,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,PERIODIC,,14,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-109.0,-7.0,10.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,0,4G,225677-10,108.0,369.0,3150.0,-109.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,2024.10.29_07.50.54,17.624529,59.119297,107,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,18917,663,48,48,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,,,14,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-109.0,-7.0,10.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,0,4G,225677-10,108.0,369.0,3150.0,-109.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,2024.10.29_07.50.55,17.624529,59.119297,107,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,18011,663,48,48,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,PERIODIC,,15,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-109.0,-7.0,10.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,1,4G,225677-10,108.0,369.0,3150.0,-109.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,2024.10.29_07.50.55,17.6241,59.119146,106,Telia,24001,240010000000010,225677,10,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,18011,663,48,48,4,G,D,M,20,1,-1,1000,100.101.226.137,38.0,,,15,A,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,10.0,-109.0,-7.0,10.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,1,4G,225677-10,108.0,369.0,3150.0,-109.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,2024.10.29_07.50.56,17.6241,59.119146,106,Telia,24001,240010010800012,102711,12,108,5G,5G NSA,-108,-20.0,19.0,,,3150,0,5324,369,48,48,4,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-0-225677-10-154570-663:240-01-108-102711-12-3150-369,15,C,19137,6C,26294028,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20/20/15/10/10,102711.0,12.0,-114.0,-7.0,1.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,1,4G,102711-12,108.0,369.0,3150.0,-114.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,2024.10.29_07.50.56,17.623668,59.119003,106,Telia,24001,240010010800012,102711,12,108,5G,5G NSA,-108,-20.0,,,,3150,0,5324,369,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,C,19137,6C,26294028,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20/20/15/10/10,102711.0,12.0,-114.0,-7.0,1.0,0.0,20,True,369.0,3150.0,L7,1000,94,True,False,0,0,2,4G,102711-12,108.0,369.0,3150.0,-114.0,-7.0,4G,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,2024.10.29_07.50.57,17.623668,59.119003,106,Telia,24001,240010010800012,102711,12,108,4G,LTE,-114,-7.0,1.0,14.0,-65.0,3150,0,9175,369,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,2,C,19137,6C,26294028,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20/20/15/10/10,,,,,,0.0,13,True,,,,1000,94,True,False,0,0,0,4G,,,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,2024.10.29_07.50.57,17.623668,59.119003,106,Telia,24001,240010010800012,102711,12,108,4G,LTE,-114,-7.0,1.0,14.0,-65.0,3150,0,9175,369,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,2,C,19137,6C,26294028,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20/20/15/10/10,,,,,,0.0,13,True,,,,1000,94,True,False,0,0,0,4G,,,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,2024.10.29_07.50.57,17.623216,59.118873,106,Telia,24001,240010010800012,102711,12,108,4G,LTE,-114,-7.0,1.0,14.0,-65.0,3150,0,9175,369,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,31.0,,,2,C,19137,6C,26294028,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20/20/15/10/10,,,,,,0.0,13,True,,,,1000,94,True,False,0,0,0,4G,,,,154570.0,-111.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,2024.10.29_07.50.58,17.623216,59.118873,106,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,13774,663,47,47,4,G,D,M,13,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-108-102711-12-3150-369:240-01-0-225677-11-154570-663,2,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-108.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,0,4G,225677-11,108.0,369.0,1300.0,-108.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,2024.10.29_07.50.58,17.623216,59.118873,106,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,13774,663,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,,,,1,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-108.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,1,4G,225677-11,108.0,369.0,1300.0,-108.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,2024.10.29_07.50.58,17.62278,59.118745,106,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,13774,663,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,,,,1,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-108.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,1,4G,225677-11,108.0,369.0,1300.0,-108.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,2024.10.29_07.50.59,17.62278,59.118745,106,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,20560,663,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,31.0,PERIODIC,,2,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-108.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,2,4G,225677-11,108.0,369.0,1300.0,-108.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,2024.10.29_07.50.59,17.622338,59.118623,106,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,20560,663,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,31.0,,,2,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-108.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,2,4G,225677-11,108.0,369.0,1300.0,-108.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,2024.10.29_07.51.00,17.622338,59.118623,106,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,25714,663,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,31.0,PERIODIC,,3,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-112.0,-9.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,3,4G,225677-11,108.0,369.0,1300.0,-112.0,-9.0,4G,,154570.0,-116.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,2024.10.29_07.51.00,17.621891,59.118501,105,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-108,-20.0,0.0,,,154570,0,25714,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,3,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-112.0,-9.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,3,4G,225677-11,108.0,369.0,1300.0,-112.0,-9.0,4G,,154570.0,-116.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,2024.10.29_07.51.01,17.621891,59.118501,105,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,28320,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,4,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-112.0,-9.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,0,4G,225677-11,108.0,369.0,1300.0,-112.0,-9.0,4G,,154570.0,-116.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,2024.10.29_07.51.01,17.621451,59.118373,105,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,28320,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,4,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-112.0,-9.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,0,4G,225677-11,108.0,369.0,1300.0,-112.0,-9.0,4G,,154570.0,-116.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,2024.10.29_07.51.02,17.621451,59.118373,105,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,23788,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,5,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-111.0,-10.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,1,4G,225677-11,108.0,369.0,1300.0,-111.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,2024.10.29_07.51.02,17.621008,59.118245,104,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,23788,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,5,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-111.0,-10.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,1,4G,225677-11,108.0,369.0,1300.0,-111.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,2024.10.29_07.51.03,17.621008,59.118245,104,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,17105,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,6,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-111.0,-10.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,2,4G,225677-11,108.0,369.0,1300.0,-111.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,2024.10.29_07.51.03,17.62056,59.118121,104,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,17105,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,6,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-111.0,-10.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,2,4G,225677-11,108.0,369.0,1300.0,-111.0,-10.0,4G,,154570.0,-113.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,2024.10.29_07.51.04,17.62056,59.118121,104,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,22995,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,7,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-114.0,-8.0,11.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,3,4G,225677-11,108.0,369.0,1300.0,-114.0,-8.0,4G,,154570.0,-120.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,2024.10.29_07.51.04,17.620123,59.117996,103,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,22995,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,7,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-114.0,-8.0,11.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,3,4G,225677-11,108.0,369.0,1300.0,-114.0,-8.0,4G,,154570.0,-120.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,2024.10.29_07.51.05,17.620123,59.117996,103,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,19257,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,8,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-114.0,-8.0,11.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,4,4G,225677-11,108.0,369.0,1300.0,-114.0,-8.0,4G,,154570.0,-120.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,2024.10.29_07.51.05,17.619688,59.117864,103,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,19257,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,8,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,225677.0,11.0,-114.0,-8.0,11.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,4,4G,225677-11,108.0,369.0,1300.0,-114.0,-8.0,4G,,154570.0,-120.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,2024.10.29_07.51.06,17.619688,59.117864,103,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,12347,663,46,46,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,PERIODIC,,9,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,11.0,-114.0,-8.0,11.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,5,4G,225677-11,108.0,369.0,1300.0,-114.0,-8.0,4G,,154570.0,-120.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,2024.10.29_07.51.06,17.619258,59.117734,102,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,12347,663,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,31.0,,,9,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,11.0,-114.0,-8.0,11.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,5,4G,225677-11,108.0,369.0,1300.0,-114.0,-8.0,4G,,154570.0,-120.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,2024.10.29_07.51.07,17.619258,59.117734,102,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,8949,663,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,28.0,PERIODIC,,10,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,11.0,-113.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,6,4G,225677-11,108.0,369.0,1300.0,-113.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,2024.10.29_07.51.07,17.618834,59.1176,102,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,8949,663,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,28.0,,,10,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,11.0,-113.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,6,4G,225677-11,108.0,369.0,1300.0,-113.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,2024.10.29_07.51.08,17.618834,59.1176,102,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,11214,663,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,28.0,PERIODIC,,11,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,11.0,-113.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,7,4G,225677-11,108.0,369.0,1300.0,-113.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,2024.10.29_07.51.08,17.618407,59.11747,102,Telia,24001,240010000000011,225677,11,0,5G,5G NSA,-115,-20.0,0.0,,,154570,0,11214,663,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,28.0,,,11,B,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,225677.0,11.0,-113.0,-8.0,1.0,0.0,20,True,369.0,1300.0,L3,1000,94,True,False,0,0,7,4G,225677-11,108.0,369.0,1300.0,-113.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
